Index,Category,Condition,Paragraphe,Source,Anticholinergics,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul,Inducteur_enz,Anticholinergic_Central,Hypoglycemia
Alprazolam [XANAX],Contrôle des indications :,Prises réparties dans la journée sans antécédent d’anxiété :,"Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Pas d’ATCD dans le dossier médical. Médicament à l’origine de troubles cognitifs, confusionnels et de chutes (effet myorelaxant + altération de l'équilibre). Privilégier la posologie minimale efficace. Attention au risque d’abus et de dépendance, ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique.",Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des indications :,Antécédent de sevrage alcoolique :,"Prévention et traitement du delirium tremens et des autres manifestations du sevrage alcoolique. Attention Médicament à l’origine de troubles cognitifs, confusionnels et de chutes (effet myorelaxant + altération de l'équilibre) ainsi qu’à risque d'abus et de dépendance. À reprendre.",Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des posologies :,Poso > 2 mg/jour :,"Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Pas de preuve d’efficacité supérieure aux doses supérieurs à 2 mg/j avec majoration des troubles cognitifs et confusionnels et majoration du risque de chute. Privilégier la posologie minimale efficace. Attention au risque d’abus et de dépendance, ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique.",Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des contre-indications et précautions d'emplois :,Prises réparties dans la journée et antécédent de troubles cognitifs :,"Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par la benzodiazépine avec risque de chutes. Préconiser un arrêt progressif en privilégiant, en cas de nécessité d’une approche pharmacologique, pour une anxiété chronique (évoluant depuis au moins 6 mois) : un traitement de fond par antidépresseurs (Sertraline ou Miansérine).",Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour insuffisance respiratoire (PaO2 < 60 mmHg) :,Attention ! Médicament aggravant l’insuffisance respiratoire.,Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des contre-indications et précautions d'emplois :,Patient admis aux urgences pour désorientation ou syndrome confusionnel :,Attention ! Médicament causant ou aggravant le syndrome confusionnel ou la désorientation.,Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des contre-indications et précautions d'emplois :,Antécédent de syndrome d'apnée obstructif du sommeil (SAOS) et prise le soir ou au couché :,Attention ! Les benzodiazépines sont contre-indiqués chez les patients aux antécédents de syndrome d'apnée obstructif du sommeil (SAOS). Préconiser un arrêt PROGRESSIF de la benzodiazépine.,Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des contre-indications et précautions d'emplois :,Antécédent de myasthénie :,Attention ! Avec leur composante myorelaxante les benzodiazépines sont contre-indiqués chez les patients (notamment les personnes âgées) aux antécédents de myasthénie. Préconiser un arrêt PROGRESSIF de la benzodiazépine.,Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Alprazolam [XANAX],Contrôle des intéractions médicamenteuses :,Utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) au même moment de la journée :,"Potentialisation des effets indésirables (troubles cognitifs, syndrome confusionnel, troubles de la vigilance, chutes) sans augmentation de l’efficacité.",Réglé,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Amantadine [MANTADIX],Contrôle des indications :,Antécédent de maladie de Parkinson sans co-prescription de L-DOPA :,"Prise en charge de la maladie de Parkinson. En raison de son faible niveau de preuve d'efficacité, elle n'est plus remboursable dans les syndromes parkinsoniens induits par les neuroleptiques (avis de la Commission de la Transparence, HAS, juin 2021).Chez le sujet de plus de 65 ans, la L-DOPA est le traitement de 1ère intention avec le rapport bénéfice-risque le plus favorable. Préconiser l'arrêt de l'amantadine en instaurant une dopathérapie selon l'avis du neurologue.",Réglé,0,2,2,0,0,0,0,0,0,1,0,0,0,0
Amantadine [MANTADIX],Contrôle des indications :,Antécédent de maladie de Parkinson avec co-prescription de L-DOPA :,"Prise en charge de la maladie de Parkinson. En raison de son faible niveau de preuve d'efficacité, elle n'est plus remboursable dans les syndromes parkinsoniens induits par les neuroleptiques (avis de la Commission de la Transparence, HAS, juin 2021).Chez le sujet de plus de 65 ans, la L-DOPA est le traitement de 1ère intention avec le rapport bénéfice-risque le plus favorable. Préconiser l'arrêt de l'amantadine en maintenant la dopathérapie selon l'avis du neurologue.",Réglé,0,2,2,0,0,0,0,0,0,1,0,0,0,0
Amantadine [MANTADIX],Contrôle des indications :,Prophylaxie de la grippe :,"Prophylaxie de la grippe et des infections respiratoires dues exclusivement au virus influenzae A. Selon la HAS, l'amantadine n'a plus de place dans la stratégie thérapeutique de la grippe et des infections respiratoires dues au virus influenza A, en raison de son absence d'efficacité (synthèse d'avis de la Commission de la Transparence, HAS, mai 2013). Préconiser l'arrêt de l'amantadine.",Réglé,0,2,2,0,0,0,0,0,0,1,0,0,0,0
Amantadine [MANTADIX],Contrôle des intéractions médicamenteuses :,Co-prescription neuroleptique :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée  .",Réglé,0,2,2,0,0,0,0,0,0,1,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des indications :,Antécédent d’HTA stratégie thérapeutique incomplète (sans diurétiques hypokaliémiant) :,Traitement adjuvant de l’HTA. Attention médicament utilisé pour prévenir la déplétion potassique chez les malades qui reçoivent des thiazidiques ou des diurétiques de l’anse. Privilégier de compléter la stratégie thérapeutique avec un diurétique hypokaliémiant avant d’instaurer l’amiloride. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. Surveiller la kaliémie.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des indications :,Antécédent d’HTA stratégie thérapeutique complète :,"Traitement adjuvant de l’HTA , notamment pour prévenir la déplétion potassique chez les malades qui reçoivent des thiazidiques ou des diurétiques de l’anse. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale. Surveiller la kaliémie. A poursuivre.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des indications :,Antécédent d’ascite et œdèmes des cirrhotiques :,Prise en charge de l’ascite et œdèmes des cirrhotiques. Attention médicament hyperkaliémiant. A poursuivre.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des indications :,Antécédent d’œdème d’origine cardiaque :,Prise en charge d’œdème d’origine cardiaque. Attention médicament hyperkaliémiant. A poursuivre.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des contre-indications et précautions d'emplois :,Kaliémie > 5.5mmol/L :,ATTENTION ! Medicament contre-indiqué en cas d’hyperkaliémie. Préconiser l’arrêt immédiat du diurétique épargneur de potassium.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des contre-indications et précautions d'emplois :,Patient insuffisant rénal chronique :,L'amiloride est un médicament qui fait l'objet de précautions d'emploiss chez le patient insuffisant rénale chronique à cause d'une majoration de la rétention potassique par l'antikaliurétique. Un contrôle strict de la kaliémie est recommandée.,Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des intéractions médicamenteuses :,"Co-prescription eplerenone, spironolactone, triamterene ou canrenoate de potassium SANS co-prescription d'hypokaliémiant :","Attention ! L'association de l'amiloride et de [eplerenone/spironolactone/triamterene/canrenoate] fait l'objet d'une interaction médicamenteuse de type : CONTRE-INDICATION pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des intéractions médicamenteuses :,Co-prescription IEC ou ARA II SANS co-prescription d'hypokaliémiant :,"Attention ! L'association de diurétiques antikaliurétiques avec [Insérer l'IEC ou l'ARA II] fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des intéractions médicamenteuses :,Co-prescription Ciclosporine/Tacrolimus SANS co-prescription d'hypokaliémiant :,"Attention ! L'association de diurétiques antikaliurétiques avec [la ciclosporine/le tacrolimus] fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des intéractions médicamenteuses :,Co-prescription de sels de potassium SANS co-prescription d'hypokaliémiant :,"Attention ! L'association de diurétiques antikaliurétiques avec les sels de potassium fait l'objet d'une interaction médicamenteuse de type : ASSOCIATION DÉCONSEILLÉ pour risque d'hyperkaliémie potentiellement létale, notamment chez l'insuffisant rénal (addition des effets hyperkaliémiants). Kaliémie à surveiller. Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiloride seul [MODAMIDE],Contrôle des intéractions médicamenteuses :,Co-prescription Lithium :,"Attention ! L'association de diurétiques antikaliurétiques avec le lithium fait l'objet d'une précaution d'emploi pour risque d'augmentation de la lithiémie avec signes de surdosage en lithium, comme lors d’un régime désodé (diminution de l’excrétion urinaire du lithium). Réévaluer la balance bénéfice-risque chez sujet âgé.",Réglé,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des indications :,Antécédent de FA (Fibrillation Auriculaire) :,"Traitement et prévention des récidives de fibrillation auriculaire paroxystique, persistante ou permanente symptomatique. Attention médicament photosensibilisant. Surveillance TSH et ASAT/ALAT.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des indications :,Antécédent de troubles du rythme ventriculaire :,"Traitement et prévention des récidives de troubles du rythme ventriculaire documentés, symptomatiques et invalidantes. Attention médicament photosensibilisant. Surveillance TSH et ASAT/ALAT.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des posologies :,Posologie 5 jours sur 7 :,"Attention médicament photosensibilisant. Surveillance TSH et ASAT/ALAT. Aucune étude ne montre les bénéfices de la posologie « 5 jours sur 7 » qui a été déterminée de façon empirique pour palier la longue demi-vie de l’amiodarone (20 jours). L’important est de rechercher la posologie minimale efficace, variable selon les patients, après la dose de charge, qui est de 1/2 comprimé à 2 comprimés, à prendre tous les jours pour une meilleure observance (moins d’oubli).",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une bradycardie :,"Attention ! Le patient est en bradycardie [indiquer la FC]. Sous amiodarone, le ralentissement de la fréquence cardiaque peut être plus accentué chez la personne âgée. Préconiser de revoir la posologie de l'amiodarone.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des contre-indications et précautions d'emplois :,Patient présentant une hyperthyroïdie :,"Attention ! En raison d'une possible aggravation de l'hyperthyroïdie, l'amiodarone est contre-indiqué. Revoir la balance bénéfice-risque.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des intéractions médicamenteuses :,Co-prescription de médicament torsadogène (voir liste des torsadogènes) :,"Attention médicament torsadogène [contre-indiqué avec le [Citalopram, Escitalopram, Dompéridone, Hydroxyzine][déconseillé avec les autres torsadogènes de la liste de l'ANSM] à cause du risque d’allongement du QT menant à une torsade de pointe.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des intéractions médicamenteuses :,Co-prescription bêta-bloquant :,Attention ! La suppression des mécanismes sympathiques compensateurs par les bêta-bloquant peuvent être à l'origine de troubles de l'automatisme et de la conduction. ECG et Surveillance clinique requis avec cette association.,Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amiodarone [CORDARONE],Contrôle des intéractions médicamenteuses :,Co-prescription de Dabigatran :,"Attention, précaution d’emploi entre l’amiodarone et le dabigatran. Les activités inhibitrices du CYP 3A4 et des P-gP de l’amiodarone augmentent les concentrations plasmatiques du dabigatran, avec majoration du risque de saignement.",Réglé,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Amisulpride [SOLIAN],Contrôle des indications :,Antécédent de schizophrénie :,"Prise en charge de la schizophrénie.  Médicament à l'origine d'hypotension orthostatique, et par conséquent, de chute. Statut de neuroleptique ""atypique"" disputé dans la littérature scientifique (aucune affinité in vitro pour le récepteur 5HT2A) et fréquence des syndromes extrapyramidaux selon la monographie = Très fréquent ( ≥ 1 patient sur 10), ce qui peut majorer le risque de chute. Réévaluer la balance bénéfice-risque de l'amisulpride chez cette personne âgée.",Réglé,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Amisulpride [SOLIAN],Contrôle des indications :,Sans antécédent de schizophrénie :,"Pas d’antécédent de schizophrénie dans le dossier médical. Rappel : les antipsychotiques exposent à un risque accru d’AVC, d’hypotension orthostatique et syndrome extrapyramidal avec risque de chute et sont responsables d’un taux plus élevé de déclin cognitif et de mortalité chez les sujets atteints de démence. A éviter pour les problèmes comportementaux de la démence ou du délire, sauf lorsqu'il existe un risque de préjudice pour le patient lui-même ou son entourage. ",Réglé,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Amisulpride [SOLIAN],Contrôle des posologies :,DFG < 60 ml/min :,Attention ! Avec un DFG inférieur à 60 ml/min la posologie usuelle doit être réduite de moitié.,Réglé,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Amisulpride [SOLIAN],Contrôle des posologies :,DFG < 30 ml/min :,Attention ! Avec un DFG inférieur à 30 ml/min la posologie usuelle doit être réduite au tiers.,Réglé,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Amisulpride [SOLIAN],Contrôle des intéractions médicamenteuses :,Co-prescription dopaminergique  :,"Antagonisme réciproque du dopaminergique et des neuroleptiques au niveau du SNC. Le dopaminergique peut provoquer ou aggraver les troubles psychotiques et le neuroleptique peut aggraver les symptômes parkinsoniens. Rappel : en cas de nécessité de traiter des troubles psychotiques chez le patient parkinsonien, seule la clozapine est indiquée  .",Réglé,0,0,0,0,1,0,0,0,0,1,1,0,0,0
