Index,Condition,Paragraphe,Charge anticholinergique centrale,Charge anticholinergique périphérique,Torsadogène,Dépresseur_SNC,Médicam inapprop,Hypok,HyperK,Bradycardisant,HypoT_Ortho,Pro_convul
Candesartan [ATACAND],Antécédent d’insuffisance cardiaque,Prise en charge de l’insuffisance cardiaque en cas d’intolérance ou de contre-indication aux IEC. Attention médicament hyperkaliémiant.  A reprendre.,0,0,0,0,0,0,1,0,0,0
Candesartan [ATACAND],A rajouter en cas de co-prescription de Lithium,La vasodilatation de l’artériole rénale efférente par le candésartan est responsable d’une insuffisance rénale pouvant augmenter les concentrations de lithium et mener à un surdosage faisant ainsi l’objet d’une association déconseillée entre le candésartan et le lithium (Thésaurus de l’ANSM 2020).,0,0,0,0,0,0,1,0,0,0
Candesartan [ATACAND],A rajouter en cas de co-prescription d’AINS; Colchicine et Digoxine,La vasodilatation de l’artériole rénale efférente par le candésartan est responsable d’une insuffisance rénale nécessitant une précaution d’emploi avec [la digoxine/la colchicine/les AINS].,0,0,0,0,0,0,1,0,0,0
Candesartan [ATACAND],A rajouter si co-prescription d’un IEC,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,0,0,0,0,0,0,1,0,0,0
Captopril,(À TRAITER),(À TRAITER),1,1,0,0,0,0,1,0,0,0
Captopril,A rajouter si co-prescription d’un ARA II,Attention ! Co-prescription d’un autre médicament inhibant le système rénine-angiotensine : [Nom du médicament]. Risque d’insuffisance rénale et d’hyperkaliémie; d’hypotension et de syncopes; sans effet bénéfique prouvé sur la réduction de la mortalité cardio‐vasculaire. ,1,1,0,0,0,0,1,0,0,0
Carbamazepine,(À TRAITER),(À TRAITER),2,2,0,0,0,0,0,0,0,0
Carvedilol,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Celluvisc,Par défaut :,Traitement symptomatique du syndrome d’œil sec dans ses manifestations modérées.,0,0,0,0,0,0,0,0,0,0
Celiprolol,(À TRAITER),(À TRAITER),0,0,0,0,0,0,0,1,0,0
Cetirizine [ZYRTEC],Mention « 1 cpr le soir »,Prise en charge de la rhinite allergique ou de l’urticaire. Privilégier la réduction de la posologie de moitié (comprimés sécables à doses égales) chez le sujet âgé.,1,2,0,0,0,0,0,0,0,0
Cetirizine [ZYRTEC],Mention « 1/2 cpr le soir »,Prise en charge de la rhinite allergique ou de l’urticaire. A reprendre si besoin.,1,2,0,0,0,0,0,0,0,0
Cethexonium bromure [BIOCIDAN],Par défaut :,Prise en charge antiseptique des affections superficielles de l’œil et de ses annexes. A poursuivre si besoin. ,0,0,0,0,0,0,0,0,0,0
Ciclosporine,(À TRAITER),(À TRAITER),0,1,0,0,0,0,1,0,0,0
Cimetidine,(À TRAITER),(À TRAITER),1,2,0,0,1,0,0,0,0,0
Ciprofibrate,Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable); SCC (=Angor stable); AIT; AVC ischémique; AOMI),Prévention; secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date]; des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose en cas d’intolérance ou de contre-indication aux statines. Reconfirmer ce cas d’intolérance ou de contre-indication. En effet; à l’exception du Gemfibrozil; aucun fibrate n’a démontré une réduction de la morbimortalité dans la prévention secondaire des cardiopathies ischémiques.,0,0,0,0,0,0,0,0,0,0
Ciprofibrate,Co-prescription Statine,Attention; la co-prescription d’une statine et d’un fibrate est au minimum à DECONSEILLER (Thésaurus de l’ANSM; 2020); et ce d’autant plus chez le patient MUPA; à cause du risque d'addition d'effets indésirables (dose-dépendants) à type de rhabdomyolyse et de dénutrition. En cas de prévention secondaire du risque cardiovasculaire; privilégier uniquement la statine; sinon uniquement le fibrate.,0,0,0,0,0,0,0,0,0,0
Ciprofibrate,Antécédent d’hypertriglycéridémie,Prise en charge de l’hypertriglycéridémie. A reprendre.,0,0,0,0,0,0,0,0,0,0
Chlorpromazine,(À TRAITER),(À TRAITER),3,3,1,1,1,0,0,0,1,1
Chlorpromazine,A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,3,1,1,1,0,0,0,1,1
Cholecalciferol [UVEDOSE ou ZYMAD],Tous les mois,Supplémentation en vitamine D. A reprendre. Préciser le jour exact du mois pour éviter les oublis (ex : 1er du mois).,0,0,0,0,0,0,0,0,0,0
Cholecalciferol [UVEDOSE ou ZYMAD],IMC < 30,Supplémentation en vitamine D. Privilégier une prise par mois (50 000 UI) chez le sujet âgé pour une meilleure observance. Préciser le jour exact du mois pour éviter les oublis ; ex : 1er du mois,0,0,0,0,0,0,0,0,0,0
Cholecalciferol [UVEDOSE ou ZYMAD],IMC > 30,Supplémentation en vitamine D. Privilégier une prise par mois (80 000 UI) chez le sujet âgé pour une meilleure observance. Préciser le jour exact du mois pour éviter les oublis ; ex : 1er du mois,0,0,0,0,0,0,0,0,0,0
Citalopram [SEROPRAM],Aucun antécédent retrouvé dans le dossier médical.,Prise en charge d’un épisode dépressif majeur caractérisé (selon le DSM-V) ou de TOC. Pas d’antécédent dans le dossier médical. Médicament cardiotoxique (provoque un allongement du QT entrainant un risque de torsade de pointe). Privilégier un autre ISRS dépourvu de cardiotoxicité (ex : Sertraline ou Miansérine).,0,1,1,0,0,0,0,0,0,1
Citalopram [SEROPRAM],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,0,1,1,0,0,0,0,0,0,1
Citalopram [SEROPRAM],A rajouter si la poso est > 20 mg/j,Attention; chez le sujet âgé la posologie journalière maximum est de 20 mg/j.,0,1,1,0,0,0,0,0,0,1
Citalopram [SEROPRAM],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,0,1,1,0,0,0,0,0,0,1
Citalopram [SEROPRAM],A rajouter si co-prescription de médicament torsadogène,Attention ! Médicament torsadogène contre-indiqué chez ce patient  traité [ajouter le médicament torsadogène en question] pour cause de majoriation du risque d’allongement du QT entrainant un risque de torsade de point.  Préconiser l’arrêt immédiat du citalopram en privilégiant un autre ISRS dépourvu de cardiotoxicité (ex : Sertraline ou Miansérine).,0,1,1,0,0,0,0,0,0,1
Clobetazol [CLARELUX],Par défaut :,Corticothérapie locale dans le traitement des dermatites. A reprendre si besoin.,0,0,0,0,0,0,0,0,0,0
Clobazam [URBANYL],Prise uniquement au coucher,Prise en charge de l’insomnie. Médicament à l’origine de troubles confusionnels et de chutes. Privilégier des benzodiazépines à demi-vie courte (ex : Oxazépam) à posologie minimale efficace.  Rappel : Le traitement médicamenteux de l’insomnie doit être de courte durée (comprenant la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement.,0,0,0,1,1,0,0,0,0,0
Clobazam [URBANYL],Prise dans la journée sans antécédent d’anxiété,Prise en charge des manifestations anxieuses sévères et/ou invalidantes. Pas d’ATCD dans le dossier médical. Médicament à l’origine de troubles confusionnels et de chutes. Privilégier des BZD à demi-vie courte chez la personne âgée (ex : Oxazépam). Attention au risque d’abus et de dépendance; ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique.,0,0,0,1,1,0,0,0,0,0
Clobazam [URBANYL],Prises réparties dans la journée et antécédent de troubles cognitifs :,Prise en charge symptomatique des manifestations anxieuses sévères et/ou invalidantes. Patient aux antécédents de troubles cognitifs : Risque d’aggravation des troubles cognitifs et/ou apparition d’un syndrome confusionnel par la benzodiazépine avec risque de chutes. Préconiser un arrêt progressif en privilégiant; en cas de nécessité d’une approche pharmacologique; pour une anxiété chronique (évoluant depuis au moins 6 mois) : un traitement de fond par antidépresseurs (Sertraline ou Miansérine).,0,0,0,1,1,0,0,0,0,0
Clobazam [URBANYL],A rajouter si Utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) au même moment de la journée,Potentialisation des effets indésirables (troubles cognitifs; syndrome confusionnel; troubles de la vigilance; chutes) sans augmentation de l’efficacité.,0,0,0,1,1,0,0,0,0,0
Clobazam [URBANYL],A rajouter pour patient admis aux urgences pour insuffisance respiratoire.,Attention ! Médicament aggravant l’insuffisance respiratoire.,0,0,0,1,1,0,0,0,0,0
Clobazam [URBANYL],ATCD de sevrage alcoolique,Prévention et traitement du delirium tremens et des autres manifestations du sevrage alcoolique. Privilégier des benzodiazépines à demi-vie courte chez la personne âgée (ex : Alprazolam).,0,0,0,1,1,0,0,0,0,0
Clomipramine [ANAFRANYL],Aucun antécédent retrouvé dans le dossier médical.,Traitement de 2nd intention; voir 3ème; dans les épisodes dépressifs majeurs caractérisés (selon le DSM-V); de TOC ou de trouble panique ou prise en charge de douleurs neuropathiques. Pas d’antécédent dans le dossier médical. Médicament anticholinergique (avec effets périphériques et centraux); cardiotoxique (effet stabilisant de membrane) sédatif et à risque d’hypotension orthostatique (activité alpha1 bloquante) et par conséquent; de chute. Revoir l’indication et la balance bénéfice-risque.,3,3,0,1,1,0,0,0,1,1
Clomipramine [ANAFRANYL],A rajouter si patient épileptique :,Attention ! Médicament abaissant le seuil épileptogène. Réévaluer la balance bénéfice/risque en cas d'apparition ou d'augmentation des crises épileptiques malgré le traitement de fond. ,3,3,0,1,1,0,0,0,1,1
Clomipramine [ANAFRANYL],A rajouter si co-prescription de tramadol/lithium/millepertuis,Attention; le risque de syndrome sérotoninergique (rare mais grave) est majoré avec le [tramadol/lithium/millepertuis]. Préconiser l’arrêt du [tramadol/millepertuis].,3,3,0,1,1,0,0,0,1,1
Clomipramine [ANAFRANYL],A rajouter si le patient est atteint d’une hypertrophie bénigne de la prostate (traité par alfusozine; tamsulosine; permixon; tadenan; finastéride; dutastéride ou combodart);ou présentant un antécédent de glaucome à angle fermé ou qui est admis aux urgences pour globe vésical,Médicament anticholinergique contre-indiqué chez ce patient [atteint d’une hypertrophie bénigne de la prostate/ présentant un antécédent de glaucome à angle fermé/ admis aux urgences pour globe vésical]. Préconiser l’arrêt de la clomipramine. Privilégier un ISRS; IRSNa ou la miansérine/mirtazapine. Prégabaline si indication douleurs neuropathiques.,3,3,0,1,1,0,0,0,1,1
Clonidine [CATAPRESSAN],Antécédent d’HTA :,Prise en charge de l’HTA. Risque majoré d’hypotension orthostatique; bradycardie; syncope et chutes. Risque de sédation; syndrome dépressif et constipation. A éviter chez le patient âgé. Préconiser un arrêt PROGRESSIF du traitement en privilégiant de compléter le traitement antihypertenseur par [un diurétique/un béta-bloquant/un inhibiteur calcique/un IEC]. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,0,0,0,1,1,0,0,0,0,0
Clonidine [CATAPRESSAN],Co-prescription beta-bloquant indiqué dans l’insuffisance cardiaque.,Attention ! Interaction faisant l’objet d’une ASSOCIATION DECONSEILLE [Thésaurus de l’ANSM; oct 2020] pour cause de diminution centrale du tonus sympathique et effet vasodilatateur des antihypertenseurs centraux; préjudiciable en cas d’insuffisance cardiaque traitée par bêta-bloquant et vasodilatateur. Préconiser un arrêt PROGRESSIF de la Clonidine.,0,0,0,1,1,0,0,1,0,0
Clonidine [CATAPRESSAN],Si antécédent de dépression ou co-prescription antidépresseur :,Attention !  Ce médicament peut être responsable de syndrome dépressif qui fait l’objet d’une contre-indication en cas d’ « état dépressif grave ». En outre d’un risque majoré d’hypotension orthostatique; bradycardie; syncope et chutes. Préconiser un arrêt PROGRESSIF de ce traitement chez le patient âgé en privilégiant de compléter le traitement antihypertenseur par [un diurétique/un béta-bloquant/un inhibiteur calcique/un IEC]. Rappel objectif tensionnel : 140/90 mmHg voire 150/90 mmHg pour perfusion cérébrale.,0,0,0,1,1,0,0,1,0,0
Clopidogrel [PLAVIX],Antécédent de cardiopathie ischémique (SCA ST+ (=Infarctus du myocarde) ou ST-(=Angor instable); SCC (=Angor stable); AIT; AVC ischémique; AOMI),Prévention; secondaire à une pathologie artérielle ischémique confirmée [indiquer laquelle + si possible la date]; des complications cardiovasculaires et/ou cérébrovasculaires liées à l'athérosclérose. A reprendre.,0,0,0,0,0,0,0,0,0,0
Clopidogrel [PLAVIX],A rajouter si co-prescription (Es)oméprazole,Attention ! L’ésoméprazole inhibe le métabolisme hépatique (CYP 2C19) du clopidogrel nécessaire à son activation (pro-drogue). Risque d’inefficacité médicamenteuse.,0,0,0,0,0,0,0,0,0,0
Clopidogrel [PLAVIX],En association avec l’aspirine faible dose après plus de 12 mois.,Revoir la balance bénéfice-risque du maintien d’une bithérapie antiagrégant plaquettaire [X mois/années] après [le SCA et/ou la pose d’un stent].,0,0,0,0,0,0,0,0,0,0
Clorazepate dipotassique,Prise uniquement au coucher,Prise en charge de l’insomnie. Médicament à l’origine de troubles confusionnels et de chutes. Privilégier des benzodiazépines à demi-vie courte (ex : Oxazépam) à posologie minimale efficace.  Rappel : Le traitement médicamenteux de l’insomnie doit être de courte durée (comprenant la phase d’arrêt progressif) afin d’éviter un risque d’abus et de dépendance qui augmente avec la durée du traitement.,1,0,0,1,1,0,0,0,0,0
Clorazepate dipotassique,Prise dans la journée sans antécédent d’anxiété,Prise en charge des manifestations anxieuses sévères et/ou invalidantes. Pas d’ATCD dans le dossier médical. Médicament à l’origine de troubles confusionnels et de chutes. Privilégier des BZD à demi-vie courte chez la personne âgée (ex : Oxazépam). Attention au risque d’abus et de dépendance; ainsi qu’à la tolérance pharmacologique qui nécessite d’augmenter toujours plus les doses afin de retrouver un effet anxiolytique.,1,0,0,1,1,0,0,0,0,0
Clorazepate dipotassique,A rajouter si Utilisation concomitante d’une autre benzodiazépine (anxio ou hypno) au même moment de la journée,Potentialisation des effets indésirables (troubles cognitifs; syndrome confusionnel; troubles de la vigilance; chutes) sans augmentation de l’efficacité.,1,0,0,1,1,0,0,0,0,0
Clorazepate dipotassique,A rajouter pour patient admis aux urgences pour insuffisance respiratoire.,Attention ! Médicament aggravant l’insuffisance respiratoire.,1,0,0,1,1,0,0,0,0,0
